price_per_sqmt,facing_direction,floor_level,decoration
145779.0,North,high,refined
149742.0,South,high,refined
135756.0,East/West,high,refined
110040.0,North,high,refined
122629.0,South,low,other
118577.0,North,first,refined
103843.0,South,low,simple
122103.0,East/West,first,other
117648.0,East/West,middle,other
112371.0,East/West,middle,refined
124014.0,South,low,other
137582.0,South,low,refined
109475.0,South,top,simple
120598.0,South,low,refined
120505.0,South,high,refined
125000.0,South,middle,refined
128385.0,South,middle,other
113757.0,South,low,other
123238.0,North,high,other
109303.0,North,first,refined
122200.0,East/West,low,refined
123138.0,East/West,middle,refined
118056.0,South,top,refined
124354.0,North,high,other
129311.0,South,middle,refined
121280.0,North,high,other
105574.0,North,low,other
106261.0,North,middle,refined
107894.0,South,high,other
111415.0,North,middle,refined
127241.0,South,low,refined
109636.0,East/West,first,simple
114496.0,East/West,middle,other
105810.0,East/West,middle,other
105285.0,North,high,other
105215.0,East/West,high,other
112934.0,North,low,refined
99434.0,South,high,other
105875.0,South,low,refined
113974.0,North,high,refined
103471.0,North,middle,refined
114352.0,North,low,simple
125808.0,South,first,other
116256.0,East/West,low,refined
117904.0,North,middle,other
121595.0,South,high,refined
118402.0,North,middle,refined
125000.0,South,middle,other
121547.0,North,first,other
117771.0,North,middle,refined
105039.0,East/West,low,other
106343.0,East/West,top,refined
112158.0,North,low,other
97599.0,North,middle,refined
104614.0,North,middle,refined
109984.0,South,middle,other
98290.0,North,low,refined
86826.0,North,middle,refined
99723.0,South,low,refined
93923.0,North,first,refined
101329.0,South,low,other
98707.0,South,low,simple
82661.0,East/West,low,refined
89614.0,South,low,refined
97599.0,North,middle,other
93450.0,North,high,refined
87587.0,East/West,high,other
84454.0,East/West,middle,other
90273.0,East/West,middle,refined
80120.0,South,high,refined
79206.0,North,high,other
87182.0,South,high,refined
79722.0,North,high,refined
82993.0,North,middle,refined
82337.0,East/West,middle,refined
86178.0,East/West,low,refined
76839.0,East/West,first,refined
83928.0,North,middle,refined
78893.0,North,low,refined
78176.0,East/West,top,simple
92966.0,South,low,refined
75025.0,North,low,other
78436.0,North,low,other
84268.0,South,low,refined
86718.0,South,middle,other
73530.0,North,middle,other
87987.0,South,high,other
75502.0,South,middle,refined
72207.0,North,first,refined
77031.0,South,top,refined
76465.0,East/West,high,refined
76071.0,South,middle,refined
84757.0,East/West,first,other
82825.0,East/West,high,refined
78603.0,North,low,refined
75502.0,South,middle,other
81212.0,North,high,refined
79151.0,East/West,high,refined
87184.0,East/West,middle,other
81669.0,East/West,first,refined
83425.0,East/West,low,simple
72609.0,East/West,low,other
75582.0,East/West,first,other
78479.0,South,low,refined
75465.0,North,high,other
83614.0,East/West,middle,refined
80496.0,North,middle,other
73437.0,North,low,other
77362.0,North,low,refined
88269.0,South,low,other
77131.0,South,middle,refined
77511.0,North,middle,refined
69180.0,North,middle,refined
74670.0,North,middle,refined
78204.0,North,high,other
65877.0,North,high,refined
75290.0,East/West,middle,refined
83147.0,South,high,refined
81211.0,South,middle,refined
82802.0,East/West,low,refined
76496.0,South,middle,other
71084.0,North,middle,refined
73782.0,South,top,refined
69786.0,North,low,other
82183.0,East/West,middle,other
64030.0,South,high,refined
81548.0,North,middle,refined
77170.0,East/West,low,refined
73546.0,East/West,low,other
64993.0,East/West,low,refined
66877.0,North,middle,refined
70112.0,East/West,high,refined
78900.0,North,middle,simple
78643.0,East/West,first,refined
41244.0,South,middle,refined
74497.0,North,middle,other
74479.0,East/West,high,other
75432.0,South,middle,other
79582.0,North,top,other
74580.0,East/West,high,other
74246.0,North,middle,other
70487.0,North,high,other
74509.0,South,middle,other
69086.0,South,low,other
81830.0,North,middle,other
84130.0,North,high,other
81660.0,North,high,other
80787.0,North,middle,other
79774.0,East/West,high,other
79709.0,East/West,high,other
80781.0,North,low,other
79717.0,North,middle,other
84584.0,North,middle,other
75933.0,East/West,low,other
85539.0,East/West,low,other
69515.0,South,middle,other
71824.0,North,first,other
54652.0,East/West,first,other
79732.0,North,high,other
80991.0,North,middle,other
4932.0,North,first,other
77928.0,North,first,other
87720.0,North,first,other
72761.0,North,middle,other
63707.0,East/West,top,other
52297.0,North,middle,other
67838.0,East/West,low,other
60601.0,South,low,other
50304.0,North,top,other
53527.0,East/West,low,other
50408.0,East/West,top,other
48549.0,North,low,other
58190.0,South,high,other
53646.0,South,middle,other
35448.0,South,low,other
51854.0,North,low,other
54220.0,South,high,other
51262.0,South,middle,other
51907.0,East/West,middle,other
51586.0,South,low,other
48769.0,East/West,high,other
47454.0,North,low,other
46268.0,North,middle,other
45374.0,East/West,top,other
48752.0,North,low,other
50885.0,North,low,other
43096.0,North,first,other
39025.0,North,low,other
45808.0,North,middle,other
45306.0,North,top,other
44482.0,North,middle,other
42059.0,North,low,other
42103.0,East/West,low,other
45852.0,North,middle,other
42577.0,North,middle,other
45083.0,North,first,other
47628.0,East/West,low,other
45379.0,East/West,middle,other
44252.0,East/West,low,other
42168.0,East/West,first,other
42110.0,North,middle,other
41216.0,North,middle,other
42311.0,North,middle,other
42652.0,North,first,other
43014.0,North,high,other
44584.0,East/West,middle,other
40175.0,North,middle,other
40775.0,South,middle,other
99831.0,South,first,refined
103303.0,South,first,other
81934.0,East/West,top,other
122707.0,South,top,other
117968.0,East/West,middle,refined
128594.0,East/West,middle,refined
130357.0,South,low,refined
130762.0,South,low,refined
119771.0,South,middle,refined
144986.0,North,middle,simple
105773.0,South,first,refined
145707.0,East/West,middle,other
148946.0,North,middle,refined
105587.0,North,high,refined
117987.0,South,middle,other
121277.0,North,middle,refined
96620.0,South,low,other
96643.0,South,high,other
110424.0,North,low,other
109375.0,North,low,refined
101492.0,North,middle,refined
112679.0,South,low,refined
90640.0,South,middle,simple
96416.0,North,high,refined
112526.0,North,low,refined
85170.0,South,high,refined
81354.0,East/West,first,refined
101422.0,North,high,refined
85533.0,South,first,refined
83935.0,North,middle,refined
85704.0,South,middle,refined
87748.0,North,middle,refined
71588.0,South,middle,refined
82424.0,South,top,refined
81067.0,North,first,refined
74647.0,South,middle,refined
58578.0,South,low,other
75589.0,South,top,refined
80372.0,North,middle,refined
81635.0,South,low,refined
77360.0,South,high,refined
51928.0,East/West,high,refined
73510.0,North,high,refined
69768.0,North,middle,refined
73459.0,South,middle,other
107252.0,East/West,high,simple
113482.0,East/West,high,refined
115364.0,East/West,middle,simple
115184.0,East/West,middle,refined
108007.0,East/West,middle,simple
113115.0,East/West,high,refined
113115.0,East/West,high,refined
119492.0,East/West,low,refined
106452.0,East/West,high,simple
102728.0,East/West,high,refined
106292.0,East/West,middle,refined
98092.0,East/West,high,refined
92693.0,East/West,high,other
72003.0,East/West,high,refined
66800.0,East/West,middle,refined
65655.0,East/West,middle,refined
119925.0,South,high,refined
117532.0,South,high,refined
127779.0,South,first,refined
124242.0,South,middle,simple
108042.0,South,first,refined
102104.0,South,first,refined
128594.0,South,middle,refined
128213.0,South,first,refined
122790.0,South,middle,refined
104305.0,South,top,refined
111675.0,South,NA,NA
116715.0,South,low,refined
122064.0,South,middle,refined
119927.0,South,top,refined
128450.0,South,top,refined
118536.0,South,middle,refined
131564.0,South,middle,refined
134791.0,South,high,refined
147221.0,South,middle,simple
148051.0,South,middle,refined
129742.0,South,middle,refined
127862.0,South,middle,refined
103266.0,South,middle,refined
119925.0,South,middle,refined
94162.0,South,top,refined
97345.0,South,high,refined
108973.0,South,middle,other
106187.0,South,middle,refined
121190.0,South,first,refined
85587.0,South,low,refined
113110.0,South,top,refined
76250.0,South,top,refined
106210.0,South,middle,other
91245.0,South,middle,refined
101230.0,South,middle,refined
92933.0,South,middle,refined
55661.0,South,top,refined
85105.0,South,middle,refined
96797.0,South,low,refined
95354.0,South,low,refined
86764.0,South,low,refined
92047.0,South,middle,refined
66192.0,South,top,refined
87821.0,South,middle,refined
86766.0,South,middle,refined
63621.0,South,high,other
63105.0,South,middle,other
72098.0,South,first,refined
68688.0,South,middle,refined
70479.0,South,middle,simple
71455.0,South,middle,other
56851.0,South,middle,refined
54136.0,South,first,other
56073.0,South,first,other
65974.0,South,middle,other
574.0,South,high,refined
74330.0,South,middle,refined
68084.0,South,middle,other
64850.0,South,top,other
81306.0,South,middle,other
30206.0,South,middle,other
105667.0,North,high,refined
101756.0,South,low,refined
101476.0,South,low,refined
112679.0,South,low,refined
99091.0,South,first,refined
109708.0,South,high,refined
118683.0,South,high,simple
131957.0,South,middle,simple
123390.0,South,high,other
115394.0,South,low,simple
116977.0,South,middle,refined
102049.0,South,low,refined
79757.0,North,top,refined
122342.0,South,middle,refined
124629.0,South,high,refined
128579.0,South,middle,refined
96468.0,North,top,refined
112040.0,North,high,refined
107702.0,North,middle,refined
112445.0,North,NA,NA
125772.0,South,middle,other
100275.0,South,middle,other
118686.0,South,middle,simple
125235.0,North,middle,simple
136977.0,South,middle,simple
123095.0,South,middle,refined
100761.0,South,low,refined
109193.0,South,low,simple
101476.0,South,middle,refined
102596.0,South,low,refined
122351.0,South,first,refined
99100.0,South,first,refined
93221.0,South,low,refined
92361.0,North,top,simple
95014.0,South,high,refined
99507.0,South,middle,simple
98878.0,South,middle,refined
96203.0,South,middle,refined
90752.0,South,high,refined
94965.0,South,middle,refined
92468.0,South,low,refined
90016.0,South,low,refined
97340.0,South,low,refined
82747.0,South,low,refined
75567.0,South,high,other
88219.0,South,low,refined
79419.0,South,high,simple
74325.0,South,low,simple
68225.0,North,low,refined
68880.0,North,high,simple
62047.0,South,first,other
62174.0,South,top,refined
69082.0,South,low,refined
74650.0,South,middle,refined
65699.0,North,high,refined
70075.0,South,middle,refined
76004.0,South,high,refined
66175.0,South,first,other
67832.0,South,low,refined
59541.0,South,low,refined
67832.0,South,middle,refined
58489.0,North,middle,refined
63616.0,South,low,simple
66252.0,South,low,refined
60699.0,South,low,refined
63294.0,South,middle,refined
78723.0,South,low,other
49928.0,North,first,refined
58833.0,North,high,refined
53822.0,South,first,bare
67734.0,South,high,refined
58047.0,South,low,simple
56141.0,North,low,refined
61838.0,South,low,refined
61112.0,South,first,refined
57935.0,South,middle,refined
67270.0,South,high,refined
71137.0,South,middle,other
72349.0,South,high,other
71490.0,South,high,other
43678.0,South,low,other
58439.0,South,middle,other
33254.0,South,high,other
70367.0,South,high,other
41263.0,South,first,other
43892.0,East/West,first,other
40225.0,North,first,other
35641.0,South,middle,other
59442.0,South,high,other
45772.0,North,middle,other
44525.0,South,low,other
41113.0,South,low,other
43905.0,South,middle,other
39203.0,South,middle,other
119825.0,North,low,refined
139701.0,South,low,refined
130435.0,South,middle,other
143968.0,South,high,simple
112313.0,South,first,other
149650.0,South,low,refined
142801.0,South,top,refined
136055.0,South,middle,refined
96544.0,East/West,low,refined
106199.0,East/West,low,refined
99062.0,South,middle,other
92984.0,South,high,refined
90346.0,South,low,refined
86010.0,South,middle,refined
85762.0,South,low,other
87607.0,South,low,other
83290.0,South,low,refined
89726.0,South,low,refined
94724.0,South,middle,refined
82374.0,South,low,other
86587.0,South,high,refined
80191.0,South,first,refined
80450.0,South,middle,refined
78859.0,South,high,refined
83609.0,South,middle,refined
69975.0,South,high,refined
81938.0,South,middle,refined
84007.0,South,high,refined
66578.0,South,first,other
73987.0,South,top,refined
69975.0,South,low,refined
79671.0,South,middle,refined
93731.0,South,high,refined
106986.0,South,middle,simple
108911.0,South,middle,refined
104021.0,North,middle,other
103963.0,South,low,refined
116280.0,South,high,refined
115886.0,North,middle,refined
95352.0,South,high,refined
96919.0,South,low,refined
94523.0,South,first,refined
99373.0,South,first,refined
111576.0,North,middle,simple
104972.0,North,middle,refined
116279.0,South,NA,NA
108317.0,South,NA,NA
105641.0,South,low,simple
106910.0,South,middle,refined
130596.0,South,low,refined
127904.0,South,high,simple
95745.0,North,low,other
110903.0,North,middle,refined
99278.0,South,middle,refined
88186.0,North,low,refined
97985.0,South,middle,refined
106001.0,South,low,refined
100073.0,North,NA,NA
106234.0,South,middle,refined
123178.0,South,middle,refined
125033.0,South,middle,refined
122919.0,South,first,other
84508.0,North,middle,other
103495.0,South,middle,refined
106094.0,South,high,refined
119324.0,South,low,simple
121381.0,South,middle,refined
98880.0,South,middle,simple
91942.0,North,middle,other
92058.0,South,low,simple
95090.0,South,high,refined
96095.0,South,middle,refined
97412.0,South,middle,refined
95437.0,South,high,refined
79844.0,South,middle,refined
74621.0,North,middle,refined
78315.0,South,middle,other
60922.0,South,first,simple
68402.0,South,middle,other
71550.0,South,middle,other
68225.0,North,middle,simple
59082.0,South,middle,refined
64983.0,South,middle,refined
58520.0,South,middle,refined
49599.0,South,middle,refined
51469.0,South,middle,refined
55183.0,North,middle,refined
56167.0,North,low,simple
59075.0,South,middle,other
47853.0,South,low,refined
48406.0,South,low,simple
50395.0,South,middle,simple
55518.0,South,middle,refined
62458.0,South,middle,other
65270.0,South,middle,other
69297.0,South,middle,other
65317.0,East/West,high,other
55720.0,South,middle,other
